TransactionID,UserID,Amount,Timestamp,MerchantCategory,TransactionType,DeviceID,IPAddress,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,PhoneNumber,BankName
585890251785,97c3458c-cbc3-47b8-9e5c-75ea2615fa53,7186.94,2024-01-09 09:23:14,Groceries,P2M,5abe524f-2d2c-4235-9899-328e25307779,113.64.7.26,76.252315,-62.661642,8458.43,5/day,True,True,True,3,True,+912677847861,Axis Bank
213566659169,ee63977b-289a-4e58-8c11-9d2df2759476,6628.5,2024-03-26 22:10:04,Restaurants,P2M,9d0f84d5-bd9c-4a47-a100-d23d0a305470,43.204.189.59,-49.6262315,-33.387238,6036.35,3/day,True,True,False,1,False,+916833499716,ICICI Bank
521731515527,d0620471-2281-47ba-88a1-bdfc0d708a4d,9551.83,2024-07-10 23:21:09,Utilities,P2M,373b6e6a-45ae-4477-b69d-e2c326df3947,9.25.138.196,55.8943015,-176.051188,9276.75,1/day,False,True,False,3,False,5121876027,Axis Bank
460186132548,85e86d8d-350f-4b57-a70f-4bcfb7dff32f,5364.85,2024-07-19 02:21:07,Utilities,P2M,f5efddbf-d13a-41b4-8280-530a1bf912b4,37.242.18.78,46.868238,129.286843,7082.92,3/day,False,True,True,1,False,+917882252210,Kotak Mahindra Bank
802794467013,e82914f6-71e9-40c4-940c-b80ab78bb3be,7984.97,2024-07-07 09:30:32,Restaurants,P2M,6c5fcf11-6e3e-44a7-9548-580faab97e7a,137.239.90.61,40.785722,128.664652,4811.52,1/day,True,False,True,2,False,05272780604,Bank of Baroda
350989634895,947831f4-1ef5-475f-9345-b9723ac0de90,2139.92,2024-05-08 03:07:08,Groceries,P2P,8a11a576-909a-42d9-9026-62e20fc9645f,53.209.192.100,75.6323095,55.020362,4731.97,3/day,True,False,False,4,False,+913674074478,ICICI Bank
623609267494,a43e089f-a7f0-45be-9791-4e30b3644dd8,4789.84,2024-04-28 14:17:04,Entertainment,P2M,ce732646-45a4-4ae3-a4ce-257e54060a29,26.227.254.176,-33.6415055,-150.821616,8453.94,1/day,False,True,False,3,False,4325380246,State Bank of India
862364720255,df63afe0-5a73-4610-8095-60683c31801c,7900.03,2024-03-21 03:19:46,Entertainment,P2P,22c34e65-6b2a-4fc5-9c92-d21809014008,162.174.163.31,54.214436,-51.695407,3993.71,5/day,True,True,True,1,False,2191143541,Axis Bank
529323428246,26c89a9d-3321-4f92-b06c-71332750640d,3286.17,2024-02-14 08:59:17,Electronics,P2M,6a1d838f-1ca3-4599-b41b-f4a16bdb7653,123.34.106.91,-36.4210705,169.527296,8073.71,3/day,True,False,True,3,False,+913876014911,Bank of Baroda
388323854239,f65c82b9-719f-4776-8904-3bfdc1322f32,7639.65,2024-05-13 13:34:33,Groceries,P2M,e69178f0-7786-49a3-a82e-3b2bda698c10,26.118.92.131,3.7060205,-173.029540,9461.41,3/day,False,False,False,1,False,+910300069527,Kotak Mahindra Bank
659281367606,22a05c21-7455-45ef-a266-546873ec867a,5070.16,2024-04-16 18:00:21,Travel,P2M,2f0806f7-2e37-4514-8255-8c5d7f087f6c,138.122.221.15,10.843053,103.562473,9709.41,1/day,False,False,True,4,False,04049410395,State Bank of India
431695711186,3f300724-5600-40a7-bf2e-70bfce667a3d,930.83,2024-04-18 15:10:12,Entertainment,P2M,cd77f5a7-24ce-45b2-a63e-50382e270680,196.112.122.116,-53.1756455,-70.486979,9823.07,1/day,True,False,True,0,False,07687564807,State Bank of India
288274529603,1beb5d36-4130-44a2-9173-e229cd1c02b9,4287.6,2024-05-25 03:56:22,Travel,P2M,fe50dd5f-530b-46d8-9a46-86730d5f4e91,43.49.31.22,22.1078495,142.199522,8749.63,1/day,False,False,False,1,False,00716907652,ICICI Bank
766304756435,03bf19c3-3dc6-426e-9c97-1b41722fc2f7,4202.49,2024-04-28 03:04:06,Restaurants,P2M,e650a006-8ebe-405d-aa22-bc6b94784477,204.109.161.67,-8.1380285,7.169502,4725.66,3/day,False,True,False,0,False,7260354095,ICICI Bank
323787822990,f24b38ac-87b6-4602-8c47-2a3a3c8841a4,4929.89,2024-01-16 00:21:01,Clothing,P2P,8b868eef-58e1-4488-b9e8-5badeaa49a10,87.165.11.112,30.347106,5.693155,4043.14,5/day,False,True,False,0,False,09062545537,Axis Bank
810403212266,0928d351-35c5-43b5-b002-53ca07487cff,8704.34,2024-07-14 20:04:11,Travel,P2P,0f53b408-e964-452f-9230-2c6ec3fc6de6,166.24.26.19,66.4698495,-44.134750,5787.51,5/day,False,False,False,2,False,5375736654,State Bank of India
658165672927,fdfd93ae-f2b0-486f-b57c-e65831a1bd20,3004.75,2024-04-07 18:27:55,Travel,P2P,f7aabaf5-539c-4101-b20c-ed6814b06750,151.233.159.105,-64.979723,-123.605429,7870.81,1/day,True,False,False,2,False,8683250774,HDFC Bank
707101191540,bd42930f-d42a-40e5-9174-ac8cad8f9de4,7173.19,2024-04-13 23:29:11,Restaurants,P2P,0d6f33e7-a6e9-4946-b6a1-90ab6bd730c3,163.245.9.100,-25.449223,110.208462,5153.18,3/day,True,False,True,2,False,+919362990060,Axis Bank
414685628710,a1836aa7-d2ca-4035-9f8c-2ae77227235d,3828.87,2024-02-20 03:54:47,Electronics,P2P,6081b4ee-e7bc-44d1-b306-a853e0f4c444,114.28.173.149,31.9535095,-33.392798,5818.65,5/day,True,True,True,3,False,1786831424,Axis Bank
647586113508,bebee05c-46d2-4cd4-927d-c6779eeece5f,3233.06,2024-07-19 05:25:05,Entertainment,P2M,9061fa70-fd03-45dc-88da-ac0d8a26fc26,203.0.215.56,38.623558,-75.380961,2569.9,5/day,True,False,True,1,False,00377432175,Axis Bank
205675254022,1a831de6-1c16-4efb-be92-a6e7297b25eb,4773.85,2024-04-24 19:43:03,Clothing,P2M,9e34067c-3421-4f82-b34f-583508b8de70,96.150.175.125,24.2300905,12.111078,2463.86,3/day,False,True,True,4,False,03035033181,Axis Bank
684875086946,cfaf4734-4dec-493a-9f75-e2ba4a36b0ac,3963.82,2024-04-08 05:32:06,Utilities,P2P,569b96f0-285e-4296-8a04-764397a99e2c,158.212.211.196,66.736167,129.153829,3240.92,5/day,True,True,False,3,False,9495811265,HDFC Bank
147006145629,367a333f-4b48-4061-a11c-224291ac8d09,9247.96,2024-06-18 12:03:19,Entertainment,P2M,f46c4d00-e49e-434b-83e1-d69a5185e0ce,165.27.104.214,36.697871,86.247402,8731.63,5/day,False,True,False,0,False,00831404295,Bank of Baroda
293831422017,f44e9b0f-9676-41e7-b853-209f4d017ce1,433.7,2024-02-18 04:08:25,Entertainment,P2P,acbbe4de-6794-40f5-a248-d2b986ec19e2,6.178.70.242,-40.528563,-72.802119,4318.55,3/day,True,True,False,1,False,1768685459,State Bank of India
120242795035,46b9501e-5fc7-4ebf-ad44-31ffa62da734,6927.01,2024-01-20 04:36:09,Entertainment,P2P,68ecbf55-3f93-4a22-a4c6-6ba66b032955,190.183.88.51,-78.815128,125.139165,5402.67,1/day,False,True,True,2,False,06501558780,Bank of Baroda
108243405349,7da3471e-58c7-4eeb-93ca-0ad167dd9234,7895.52,2024-06-20 12:13:10,Entertainment,P2P,64045679-190a-4aa4-b3e3-40125ae534a6,145.154.192.169,-57.1780235,-176.604262,9534.64,5/day,False,True,False,3,False,1622548480,ICICI Bank
862176578164,b9086f14-ab8d-4653-92a1-13758f15cbf2,9113.58,2024-02-26 10:35:39,Utilities,P2M,5eac10bb-f02c-498f-9489-2cf1b180e110,122.228.18.39,-84.064759,-14.602916,5468.66,1/day,False,True,False,2,True,8127942627,Kotak Mahindra Bank
346302021327,ee2a540c-0450-4e72-b47a-b25c9c31b81c,3287.55,2024-06-05 08:56:10,Clothing,P2M,da7a5c52-fb0f-4c21-ba5d-e60ea4e54e93,213.121.180.168,8.1548575,93.736583,9992.55,1/day,False,True,True,4,False,01667194690,HDFC Bank
599082241701,14fe10cb-91a3-4973-8d2c-815bdc7140f1,4104.23,2024-03-31 19:13:42,Groceries,P2M,22447900-7698-41b2-a6d7-a02fc40bdd9f,203.3.102.69,-21.095410,158.473075,8585.62,1/day,True,False,False,1,False,4045928738,Bank of Baroda
222410304215,f02910df-94bf-407d-ae7b-52af82ef6c36,9965.9,2024-05-14 21:11:15,Electronics,P2P,7fc34939-1f04-42cd-aa24-4c0146541b03,71.236.55.70,-12.519607,141.125310,2646.4,5/day,True,False,False,2,False,06226007392,HDFC Bank
859648893717,a9917f00-1f35-4fed-a587-aebfa18cb761,2537.6,2024-01-23 14:14:40,Travel,P2P,3d3045bc-28bd-4168-a7f6-eeddb8c98c3b,64.6.47.243,-45.1324295,-45.999530,5737.2,1/day,True,False,True,4,False,0333828439,Bank of Baroda
218753594605,157e9bb5-2ef3-4349-b2f1-7e4e80c9b629,4782.21,2024-07-14 06:39:12,Clothing,P2M,4bec11d3-f265-42e8-9c69-94a47309b5fa,192.194.149.155,22.6752845,55.389181,8931.22,3/day,True,True,False,4,False,5205280954,Bank of Baroda
667348462804,9c9e1cbe-8507-41f6-a0f4-bc66823d61ef,9142.94,2024-06-10 20:25:54,Utilities,P2M,6a18a136-dad7-4ab5-b340-0aa75bc4e8e9,86.248.109.240,-31.678085,-18.652530,9358.2,3/day,True,True,True,1,False,01705608143,State Bank of India
105240034545,15ec4c25-51d3-446c-9f90-ffa162be26ca,8131.82,2024-04-23 04:05:45,Clothing,P2M,b2da8c0f-760d-477c-bd5d-3e42ebf044af,219.56.24.228,-77.231045,-0.574645,7698.61,1/day,False,False,True,4,False,05924553209,Axis Bank
685937823246,72ff61d8-40f0-448f-8c5f-8f9542644d14,3306.82,2024-05-02 22:35:44,Travel,P2P,cb926329-fac6-4a04-aabe-08fcd14eb4f2,1.200.55.101,-87.913860,32.261554,2930.14,3/day,True,True,False,3,False,9077305376,Bank of Baroda
695818791966,62e187a2-fe5c-4e9c-884c-36cb7bca80f7,5436.57,2024-07-23 06:22:53,Groceries,P2M,6495a983-d437-4662-81d8-0519760b0ffd,118.111.212.202,-82.394257,145.347275,1263.65,5/day,True,False,True,4,False,07988694623,HDFC Bank
285420049457,d5c725b9-11f1-4762-a32f-fa0f44c983c8,1530.1,2024-01-17 14:08:06,Clothing,P2P,4a8dc9f3-2609-4c33-b725-730d354c2426,10.101.128.135,23.527764,24.870476,8695.72,1/day,False,True,True,3,False,05061837551,Bank of Baroda
802834245575,ddc2c24d-a17f-40c5-8225-e1fff8d89b08,1239.52,2024-06-06 22:13:46,Travel,P2P,6d74b03b-2e0b-4dfb-8a3f-cee68b34233d,195.164.215.70,48.269083,-155.214599,7324.81,5/day,True,True,True,4,False,07454793047,Axis Bank
855909144010,803ed354-7191-4a5d-bea4-2add601efa0e,2246.21,2024-04-16 01:29:16,Clothing,P2P,8e1f9b26-4b96-47de-8258-4333f24c2b96,69.120.18.73,63.010126,179.209609,145.63,3/day,True,True,True,3,True,+910264824045,Axis Bank
311280652415,281fc1ba-b8e8-4724-a18c-af303c7baa6e,9522.59,2024-01-22 23:19:48,Restaurants,P2M,def63a0a-4035-4451-adce-ec80598e06cd,220.58.35.90,88.730875,155.790041,9312.54,5/day,True,True,True,1,False,3359349050,Axis Bank
602533691739,e0b0a88c-3408-4c28-885c-5568ca4f59e2,6998.22,2024-05-29 20:13:53,Clothing,P2P,8630cbbd-edbc-403c-bc31-d57a64275ed7,49.115.112.199,-6.0208225,80.712796,8249.07,5/day,True,False,True,3,False,+914867814542,Kotak Mahindra Bank
822197791021,851f2b8f-e8d3-439b-be13-a22736263f56,8340.82,2024-02-22 10:49:52,Restaurants,P2M,d1665f9a-4033-4a79-b266-f90d6404adca,206.209.148.221,-1.675059,122.390586,5615.67,5/day,False,False,False,2,False,+911206976498,HDFC Bank
871020545587,7205fe0e-28e3-4e86-9fb2-5c429df934f7,230.75,2024-03-02 09:09:12,Travel,P2M,227955b7-f9c6-47b6-ab73-76c5ae8f4299,92.158.19.245,14.910915,-119.395119,3238.15,3/day,False,True,True,3,False,7109302532,Axis Bank
114670486686,039595fc-3984-4546-8a3b-e9b8599a9041,6331.48,2024-06-17 05:21:25,Clothing,P2P,faffd18b-ecca-4fc3-8491-c188c0433598,162.17.153.217,38.4714315,64.853581,9094.62,1/day,False,True,False,3,False,09789186078,HDFC Bank
140245356266,fa5e79f3-e851-4276-9da2-db9bc5bd7a7f,4326.09,2024-03-23 12:44:28,Electronics,P2M,028cf95a-88ca-487a-bdbc-f812de273f01,219.39.9.112,-4.4336605,33.911362,4538.38,5/day,False,True,True,3,False,08884231507,Bank of Baroda
418368693807,027e29fe-0431-459b-86d5-963bfbb2eaab,5692.68,2024-03-10 12:02:49,Clothing,P2M,8cb6fe11-f642-4c8f-bcf8-d19a3cadde9e,109.2.254.216,49.3597915,-132.958474,3196.05,1/day,True,False,False,4,False,2673024715,HDFC Bank
985147544458,1733cbb2-76d6-497d-872e-7e9f9ec7c11e,8794.91,2024-03-12 21:06:44,Groceries,P2P,58b8c58b-6b11-4c61-af61-9300d4c35906,97.162.4.56,-40.875734,143.773333,9042.99,1/day,False,True,True,1,False,3438980364,Kotak Mahindra Bank
587692440114,bb41e4c5-d94b-48ea-bc78-2e1fa403e5ac,3881.72,2024-02-12 02:17:36,Groceries,P2M,5d7ec1d9-56ef-40bf-843d-bf5d40f11d91,173.173.214.165,-24.430867,-30.298231,315.48,5/day,True,True,False,4,False,06054669268,Kotak Mahindra Bank
594888179290,0d0e0b28-899f-484e-bd33-41f91ea3fa1e,1625.52,2024-07-05 06:01:11,Electronics,P2M,f366fef3-3b5f-41b6-96b5-2d88d069b42a,74.28.153.238,45.319464,2.416742,3389.72,1/day,False,True,False,0,False,+910434101219,State Bank of India
921950766953,e17195c7-6f2d-4361-9c98-5b32263d81a6,2358.07,2024-06-22 12:56:34,Travel,P2P,4abd2f5c-c2a9-40a1-a301-9c3fd8be4a1a,82.226.206.78,-3.2159975,167.420526,9068.09,5/day,True,True,True,2,False,+912712069252,Kotak Mahindra Bank
137489575410,b8f4adad-ec08-480f-a760-77d185eb5997,911.79,2024-03-21 22:01:50,Utilities,P2M,827d0090-044f-42b0-8ac3-0d2a749c8db6,4.163.190.194,37.820098,70.681002,1462.02,1/day,False,False,True,4,False,4924249958,Bank of Baroda
715441728557,881dc122-c614-40fd-9acd-4358b6b3f861,6348.03,2024-06-25 04:32:59,Travel,P2M,c8a76221-636e-49d6-9af4-ca07aa8e244a,37.96.122.212,-29.1288435,165.484206,2807.63,1/day,True,False,False,3,False,+912252346765,ICICI Bank
428297008940,82d5f077-91a0-49e6-965e-7c2e7597aad3,9780.61,2024-07-03 14:10:17,Utilities,P2P,6e41596a-e864-46f9-87db-168ed0a12157,164.86.132.252,-65.336672,69.144288,1662.07,1/day,False,True,False,3,False,00962641477,Kotak Mahindra Bank
137789636456,19487705-17d6-461d-96cc-58337a82514b,3346.38,2024-03-20 07:00:30,Clothing,P2M,2fe68858-e6d1-4199-95c0-b2e93a55d42a,91.12.102.179,58.3160755,-170.814351,6651.7,5/day,False,False,True,3,True,00461729095,Axis Bank
780231686051,3deb333c-6e3b-4306-8d17-dcd09fc994d0,1184.24,2024-05-30 06:24:58,Restaurants,P2M,00b3c8b6-6015-449d-9279-be3171b12f3f,137.48.135.196,-1.7122395,-129.848277,7837.19,5/day,False,False,True,1,False,8873625116,ICICI Bank
783881948912,e75bc6b2-f58f-4ed6-8b2f-e6d787ef2561,1600.92,2024-07-15 07:29:21,Travel,P2P,ef08fe31-b63d-4115-a9d2-2d2fc99e90c3,49.165.58.193,-65.8806995,-107.230949,4032.26,1/day,False,True,True,0,False,03663999902,Kotak Mahindra Bank
244211652526,64c6db50-d720-4372-ab2b-13ec472b5c1e,4830.72,2024-02-20 14:34:01,Groceries,P2M,a2461631-7a1f-4c31-860f-4499802d41d7,219.191.165.3,87.711455,35.130117,361.86,3/day,True,False,True,1,False,3097169609,Bank of Baroda
682838423193,63c1aa61-4332-4e99-96b8-04b754cf9cf2,375.6,2024-02-25 17:41:41,Groceries,P2M,974fb4a8-b738-43f2-82bc-d27f2b80070a,76.66.41.168,-82.2315315,-152.504836,3415.43,3/day,False,True,True,4,False,0889753295,Kotak Mahindra Bank
778813633874,9fd09d63-7cc6-40e3-a923-c9a40fdda446,4873.18,2024-06-15 06:21:39,Entertainment,P2M,3270b549-68f3-4552-b93a-0754461a4bd8,74.178.91.9,-61.383145,-73.176003,8710.23,1/day,False,True,False,1,False,1880801500,Kotak Mahindra Bank
690356107101,3df7fc31-4178-41e9-b216-33d2d48393d2,1059.35,2024-04-30 17:47:51,Utilities,P2M,e8772dc1-5891-4701-a4e6-0b54073f556a,39.9.125.170,55.6061565,-135.906035,2043.69,1/day,True,False,False,3,False,+911876092789,ICICI Bank
226553067630,f290759b-ebdd-4c71-9db9-5c1f14766425,6542.38,2024-03-13 11:42:59,Utilities,P2P,f0db36bd-fb2b-4898-b0b6-b7f4e41e3d41,35.190.81.53,-23.3407265,-43.395621,8891.92,1/day,True,False,True,4,False,05636207566,Bank of Baroda
178519794525,12a44e1c-3fe5-4ff4-9f80-506c99ce3705,33.97,2024-07-16 23:11:20,Utilities,P2M,da62f110-d480-4568-9d48-8e7e31a99ea9,169.145.238.95,52.266084,-170.610236,8043.55,1/day,True,False,False,2,False,2773764781,State Bank of India
379636033711,f61b8798-0b55-463c-bef2-854e1d908161,5174.26,2024-05-03 07:54:48,Entertainment,P2P,897d26e7-c558-402c-8064-9f7fac50f802,197.95.196.206,41.121004,-118.473672,1191.36,3/day,False,True,True,2,False,06602415051,Kotak Mahindra Bank
296329968050,cde6b6f8-8660-4ec8-8782-1dc08a3cbf88,8133.22,2024-04-01 22:49:49,Clothing,P2P,21049673-3c69-4759-999f-a2de9404ae30,153.76.23.73,4.186581,-24.538728,8192.25,3/day,True,True,True,4,False,0622655603,Bank of Baroda
564604832217,cb6b0c3a-d2fa-4be7-91d5-d1c988d002f7,8013.76,2024-06-07 11:34:37,Electronics,P2P,f2480fa5-a8d5-4b11-a514-f0376a97adbb,210.95.27.163,57.492651,4.671046,9376.05,1/day,True,False,False,2,False,07965350183,State Bank of India
868306044854,90a2bf8f-eaee-46c2-9e56-22ef371a7bdf,4925.65,2024-01-10 19:59:30,Clothing,P2P,bb2d310b-4752-4a4e-b726-6167be7f6795,31.31.116.166,-65.187608,167.068505,8224.12,1/day,True,False,True,1,False,05366747761,State Bank of India
137088931498,35f2bd00-b05f-43e6-9a70-717d590d7bac,5659.52,2024-01-17 12:25:39,Groceries,P2M,fe70894c-b078-4c3f-967b-9f365b121867,50.95.144.174,-89.1638445,126.094944,869.57,5/day,False,False,False,4,False,+910205996112,Axis Bank
654868164473,f51d734d-919c-4d67-a474-5077e7f3082c,4886.95,2024-05-06 19:13:26,Electronics,P2M,f8bb391c-c836-4ac1-b910-7dace502c007,46.153.173.117,-61.830416,-31.206265,7446.34,1/day,False,False,True,4,False,+912511266089,ICICI Bank
518489574748,e9e843ee-a7de-4cd8-a5bd-6d3bdd30ae17,1586.44,2024-07-26 23:34:02,Restaurants,P2P,eeb0dd45-a59e-4087-824b-167c9d8382d7,112.118.65.2,-64.416432,-90.666125,3867.2,3/day,True,True,False,2,False,08667906951,Axis Bank
736440393154,85761fcc-dc16-4942-a3a1-029162d911c7,804.25,2024-03-11 03:09:51,Clothing,P2P,ad79e070-cee9-4459-92d0-e8d084438db7,91.60.68.101,-18.1259485,168.122472,9303.72,1/day,False,False,True,3,False,01478432338,State Bank of India
188090801783,2e42d293-e2fb-4416-ba96-e85a8c22dbf3,4078.52,2024-03-25 04:35:35,Restaurants,P2P,2ed30bf3-6ea0-4e53-a116-e0a971a1b13b,213.249.117.255,-73.1784395,147.081973,4186.22,3/day,True,True,False,4,False,02234679545,State Bank of India
706787546089,77ac6da8-46bf-4146-b263-eba2f40786ed,5835.6,2024-01-24 12:20:49,Travel,P2P,f51d71c5-a422-4736-881f-12c8c4c1cc1d,83.97.30.29,-21.751751,173.484179,2463.95,5/day,True,False,True,4,False,03160397341,ICICI Bank
312991602788,c2b519e1-2ab3-4960-8300-3c72a951e5ff,8670.31,2024-05-25 10:24:23,Entertainment,P2M,40d5f4d1-8b4f-4935-9cfb-f7bf871ddfbc,215.16.103.58,-71.4091145,-52.545501,9938.18,5/day,True,True,True,0,False,8009639276,HDFC Bank
832072874558,89ee0574-5b9b-44d9-9620-0241b0ea972e,8916.99,2024-02-29 01:49:46,Utilities,P2M,2b7100c9-0e31-4f3a-b67f-215e034c3268,146.243.246.99,56.702763,-179.042578,6292.32,3/day,True,False,True,4,False,07821125534,Axis Bank
210198088604,aeb211d2-0ba9-4352-a40a-379aa64adfa7,2855.47,2024-01-10 18:36:56,Utilities,P2P,67176584-7213-4845-9ce6-72a5ac052b04,191.154.87.174,22.5666245,-63.216326,700.16,5/day,True,False,False,0,False,+910021026783,Kotak Mahindra Bank
981383911300,ff0a534d-83da-4037-9c08-0c8865d9b7f4,513.41,2024-04-14 15:58:23,Clothing,P2P,366fbe35-be72-4ef0-a646-4935f24674cd,5.25.181.149,23.1936695,-39.292416,4550.69,5/day,True,False,False,1,False,+911559308389,ICICI Bank
909584306036,1016a545-9fc9-4181-b88f-76bcabf381c8,3256.48,2024-04-02 07:09:44,Entertainment,P2M,14937e47-202e-439d-9beb-1c0b5bf2de0c,80.131.71.113,-53.7442395,-148.431654,1525.37,5/day,True,True,True,4,False,1801295270,Bank of Baroda
201138105002,dc01415a-f8a3-46e1-9778-b46b11111f45,4577.62,2024-06-08 07:22:11,Utilities,P2P,712d393f-17c6-406b-84ea-89bc0bcce89e,98.220.240.41,17.278550,167.668821,4169.35,3/day,True,False,True,4,False,3851546551,Axis Bank
460852811104,a651ab77-f2e3-400c-9ff8-ab5d5c5827e3,4462.62,2024-02-05 23:14:07,Restaurants,P2M,9404bf2e-d64a-4e42-a1b8-6db8d8aba4a8,131.58.157.34,-45.027513,88.864235,6411.02,1/day,False,False,False,0,False,01492868571,Axis Bank
168877893792,3a1ab961-47ad-4585-9f1d-09b9485b28f9,1869.78,2024-03-21 02:11:54,Utilities,P2M,bc98e291-d65f-4ac9-afeb-fc0eaed17001,179.219.89.165,26.5223735,37.289661,5176.48,1/day,False,True,True,3,False,+914020285923,Axis Bank
975110807555,1086de06-ff41-492d-9fca-d580ec7cb256,1990.14,2024-05-16 19:05:04,Clothing,P2P,cb82df4a-897e-43c6-a128-5fee4d949349,21.2.183.175,4.2897475,145.465290,4914.33,3/day,True,False,False,1,False,5376620457,Axis Bank
983457062973,6f1bd3d7-ef94-4826-b962-04ecab6657c3,7727.92,2024-05-03 12:55:41,Groceries,P2M,bde57c6c-d1b4-4d11-86d3-42a3a0177e80,218.20.37.23,16.6049765,94.658346,4906.46,3/day,False,False,True,0,False,03749447080,HDFC Bank
708714407395,1a2290de-fb14-4e4a-b4d1-1da04cf63205,1489.67,2024-02-08 10:46:02,Groceries,P2M,8a860260-c12d-44b4-9aad-2b8c9b36a6df,137.175.226.164,-17.3576405,179.624646,9873.26,3/day,False,False,False,3,False,+916352455867,Axis Bank
154223576734,8394baec-02bb-452a-a15b-49c596873161,9867.14,2024-04-05 20:07:42,Restaurants,P2P,d8716a7c-d108-42e6-ad47-6a1efacd5423,64.96.216.226,65.4289715,171.656986,2367.26,1/day,False,False,False,0,False,9594233172,Bank of Baroda
912784700512,4b372c04-43a4-45d0-a069-a01d4eb94cd6,4879.12,2024-03-24 04:51:25,Restaurants,P2P,eed92365-138f-413c-ba6e-ea1a25c5c974,181.238.32.113,-27.1651205,102.512393,9772.21,1/day,True,False,False,4,True,03753644618,Bank of Baroda
383272397755,b849fc51-340f-4852-8980-a08521626660,646.93,2024-07-21 12:04:22,Entertainment,P2M,3384ad0e-7061-46da-9eed-d597267abf4a,191.147.181.70,-52.905599,-152.492301,3641.99,1/day,False,False,True,0,False,05023334336,Kotak Mahindra Bank
250819815277,00da13a0-65e4-473f-bb98-0beda42fc7ef,5714.93,2024-05-01 04:47:04,Groceries,P2M,5b897e89-04a4-4339-a8c8-26c98a26171b,201.11.173.110,-26.965600,-149.300619,6236.48,5/day,False,True,False,2,False,05126010855,Bank of Baroda
954013767854,aa20976e-6905-4755-a743-be2e591f06e6,7588.91,2024-03-15 19:54:45,Utilities,P2M,d44ca97a-6b07-49cc-b9f7-55d465575bde,102.38.189.90,36.286247,109.016660,9103.35,1/day,False,True,True,4,False,1057387094,ICICI Bank
437784309571,91fb8991-daca-4d66-bf65-94cf4b765d5b,5234.44,2024-01-10 06:41:38,Utilities,P2M,6a718f9f-9157-404d-a8db-02ca3ca817f2,201.21.218.6,-32.103376,-125.136742,3446.59,1/day,True,False,False,3,False,8476360257,Bank of Baroda
863747803987,0816f5ae-bf97-47b7-919d-1d254aad5ef4,4305.78,2024-03-25 00:18:15,Clothing,P2P,aceb2666-9223-4824-a1c6-f6f8c9da1ee8,112.214.250.54,-45.659958,22.036343,3002.99,1/day,True,False,True,2,False,+910182584583,Bank of Baroda
137342023864,ad4b2af4-eb55-49c8-833f-4d389a09eb1a,9515.51,2024-01-12 11:01:49,Restaurants,P2P,26423169-d44e-4513-8e4a-2634a4a5f0d7,221.74.44.73,-12.0525845,-6.659472,5433.79,5/day,True,False,False,3,False,+916868134639,State Bank of India
874916070739,0b51f9b5-e3fa-446c-b6b0-a173af8809f9,8269.33,2024-04-26 02:55:28,Utilities,P2M,19ac94b3-d9df-4f44-af03-62821c1a05ff,213.222.78.166,23.266212,125.004179,7594.53,5/day,False,False,False,4,False,06778602235,HDFC Bank
142930732291,c8259e9c-6365-4687-b03c-ff49dfc83302,8473.89,2024-04-30 01:48:11,Utilities,P2P,b660d16c-512b-4f34-890d-3ae3ccfa4853,105.129.223.199,-68.510255,138.315226,4383.07,1/day,False,True,True,4,False,+911033947767,Axis Bank
819799383514,f96603fd-440a-4462-a56c-f96a7ed649ff,6794.06,2024-07-19 12:07:31,Restaurants,P2M,f8821b3f-fa93-488f-854c-ba180ef64493,87.214.108.221,-23.8730185,141.747274,8894.43,3/day,False,False,True,4,False,3877399541,Bank of Baroda
519602229883,6b72118b-d09a-46a6-b509-399be8604653,5822.77,2024-04-14 00:56:15,Electronics,P2P,9e09bf81-9be9-4e07-8f05-67e2163f9737,99.26.230.160,44.785304,62.703915,8487.48,3/day,False,False,False,1,False,+916944471903,ICICI Bank
265277150364,8b60e336-63d7-42c9-a0a6-98cd6664ae0c,80.1,2024-05-29 06:00:09,Utilities,P2P,8a862d49-5293-41a6-abb9-a6247b20ef99,209.74.216.125,17.0219885,84.961461,1981.93,1/day,True,True,True,0,False,05530707927,State Bank of India
804657103293,58609561-8959-426b-8c54-2f27e98d6278,2899.15,2024-05-23 15:43:01,Clothing,P2P,444c1bb6-015d-4b82-b838-d6b5d6723daa,60.255.247.29,-6.591520,-0.096142,2518.27,1/day,False,False,True,0,False,9652574160,State Bank of India
671558671114,91ec243c-dc18-4631-814c-10825f1a3b0c,8639.33,2024-04-12 08:10:47,Groceries,P2P,55e1f653-e0eb-4eb9-b649-8f6596ebe0a5,31.238.172.53,-38.234088,55.260812,7874.91,5/day,True,False,True,4,True,+915512014594,Kotak Mahindra Bank
576579138202,e84e055c-cfe8-40b0-8097-3e04d6f6cde1,9657.6,2024-06-11 02:50:12,Utilities,P2M,1996623f-88e7-46c4-b03c-52da4b736095,84.167.218.74,11.694371,11.854649,3043.86,1/day,False,True,True,0,False,02760387698,Axis Bank
532329640779,9a6c17a8-fa81-4af6-9c92-334d0840a92a,3273.92,2024-06-10 23:35:21,Travel,P2M,5be03ba3-053c-42b0-b290-e49e295a22c7,191.65.48.225,-75.8541315,50.054512,6643.03,1/day,True,True,False,2,False,2254285217,Bank of Baroda
